dialogue_id	source_file	label	map	speaker	context	tags	text	notes	original_hash
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_InstantlyPopularWithBugPokemon	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_InstantlyPopularWithBugPokemon	PetalburgWoods		InstantlyPopularWithBugPokemon		If you take BUG POKéMON to school,\nyou get to be instantly popular!		a386174c5d1b146d
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_CantBePopularIfILose	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_CantBePopularIfILose	PetalburgWoods		CantBePopularIfILose		I can't be popular if I lose.		18a00ff71807f959
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_PeopleRespectYou	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_PeopleRespectYou	PetalburgWoods		PeopleRespectYou		If you have a big BUG POKéMON,\npeople respect you for it.		3d48d72b9008e624
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_IWantRematch1	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_IWantRematch1	PetalburgWoods		IWantRematch1		I want a rematch when my BUG\nPOKéMON grow up!\pI'm registering you in my POKéNAV!		05bac73d6c19ec54
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_IWantRematch2	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_IWantRematch2	PetalburgWoods		IWantRematch2		I want a rematch when my BUG \nPOKéMON grow up!\pI'm registering you in my POKéNAV!		23b525cf41bca928
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_MyPokemonHaveGrown	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_MyPokemonHaveGrown	PetalburgWoods		MyPokemonHaveGrown		My BUG POKéMON have grown.\nI'll be popular again.		ee6ea236a70f4d2d
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_CantBePopularIfLose	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_CantBePopularIfLose	PetalburgWoods		CantBePopularIfLose		I can't be popular if I lose.		18a00ff71807f959
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_IveBeenTrainingHard	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_IveBeenTrainingHard	PetalburgWoods		IveBeenTrainingHard		You get to be popular if you have\nstrong POKéMON, right?\lSo, I've been training hard.		f9167d034d47362d
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_StayOutOfTallGrass	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_StayOutOfTallGrass	PetalburgWoods		StayOutOfTallGrass		Yo, there!\nYour POKéMON doing okay?\pIf your POKéMON are weak and you want\nto avoid battles, you should stay out\lof tall grass.		5f3b5ef404f67057
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_HiddenItemsExplanation	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_HiddenItemsExplanation	PetalburgWoods		HiddenItemsExplanation		Sometimes, there are things on the\nground even if you can't see them.\pThat's why I always check where I'm\nwalking.		d95c8c903c264c47
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_TryUsingThisItem	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_TryUsingThisItem	PetalburgWoods		TryUsingThisItem		Oh, neat!\nThat's the BADGE from RUSTBORO GYM!\pYou must be a TRAINER.\nYou should try using this item.		36510e6b9b275391
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_MiracleSeedExplanation	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_MiracleSeedExplanation	PetalburgWoods		MiracleSeedExplanation		It's a MIRACLE SEED.\nIf a POKéMON holds that item, its\lGRASS-type moves become stronger.\pBesides MIRACLE SEED, I think there are\nother convenient items for POKéMON\lto hold.		72828b0247608283
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_TrainerTipsExperience	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_TrainerTipsExperience	PetalburgWoods		TrainerTipsExperience		TRAINER TIPS\pAny POKéMON that appears even once\nin a battle is awarded EXP Points.\pTo raise a weak POKéMON, put it at the\nleft of the team list.\pAs soon as a battle starts, switch it\nout. It will earn EXP Points without\lbeing exposed to any harm.		136b8824f4949189
data/maps/PetalburgWoods/scripts.inc::PetalburgWoods_Text_TrainerTipsPP	data/maps/PetalburgWoods/scripts.inc	PetalburgWoods_Text_TrainerTipsPP	PetalburgWoods		TrainerTipsPP		TRAINER TIPS\pIn addition to Hit Points (HP), POKéMON\nhave Power Points (PP) that are used to\lmake moves during battle.\pIf a POKéMON runs out of PP, it must be\ntaken to a POKéMON CENTER.		5a7141acee429ac8
data/maps/PlayersHouse/scripts.inc::PlayersHouse_Text_PokeLinkBeforeStarter	data/maps/PlayersHouse/scripts.inc	PlayersHouse_Text_PokeLinkBeforeStarter	PlayersHouse		PokeLinkBeforeStarter		There's nothing on the table\nright now.\pBetter check in at the lab\nfirst.		c247e2d4bf5eff8a
data/maps/PlayersHouse/scripts.inc::PlayersHouse_Text_PokeLinkOnTable	data/maps/PlayersHouse/scripts.inc	PlayersHouse_Text_PokeLinkOnTable	PlayersHouse		PokeLinkOnTable		Your POKéLINK is on the table.\pIt's fully charged and ready\nfor the road.		efaa9fa702d6c4d1
data/maps/PlayersHouse/scripts.inc::PlayersHouse_Text_ReceivedPokeLink	data/maps/PlayersHouse/scripts.inc	PlayersHouse_Text_ReceivedPokeLink	PlayersHouse		ReceivedPokeLink		{PLAYER} picked up the POKéLINK!		200edc0c268ff653
data/maps/PlayersHouse/scripts.inc::PlayersHouse_Text_PokeLinkAppsActive	data/maps/PlayersHouse/scripts.inc	PlayersHouse_Text_PokeLinkAppsActive	PlayersHouse		PokeLinkAppsActive		The PHONE, MESSAGES,\nTETRIS, and GLOOMSCROLL apps\lare active.\pPOKéLINK was added to the\nSTART menu.		0f209d7f7f1eda4d
data/maps/PlayersHouse/scripts.inc::PlayersHouse_Text_PokeLinkAfter	data/maps/PlayersHouse/scripts.inc	PlayersHouse_Text_PokeLinkAfter	PlayersHouse		PokeLinkAfter		The table is clear.\pYour POKéLINK is ready from\nthe START menu.		d3a122fc733fdcd9
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_ExplainXAccuracyDireHit	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_ExplainXAccuracyDireHit	RG_CeladonCity		ExplainXAccuracyDireHit		TRAINER TIPS\pX ACCURACY boosts the accuracy of\ntechniques.\pDIRE HIT jacks up the likelihood\nof critical hits.\pGet your items at the CELADON\nDEPT. STORE!		41bf16722e1d5fec
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_CitySign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_CitySign	RG_CeladonCity		CitySign		CELADON CITY\nThe City of Rainbow Dreams		63f9e04f98bcc84f
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_GymSign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_GymSign	RG_CeladonCity		GymSign		CELADON CITY POKéMON GYM\nLEADER: ERIKA\lThe Nature-Loving Princess!		c2bbaaf5affa35d0
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_MansionSign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_MansionSign	RG_CeladonCity		MansionSign		CELADON MANSION		50bd2e50a428efb7
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_DeptStoreSign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_DeptStoreSign	RG_CeladonCity		DeptStoreSign		Find what you need at the\nCELADON DEPT. STORE!		542f1554ad591301
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_GuardSpecProtectsFromStatus	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_GuardSpecProtectsFromStatus	RG_CeladonCity		GuardSpecProtectsFromStatus		TRAINER TIPS\pGUARD SPEC. protects POKéMON\nfrom status-reduction moves during\lbattle.\pGet your items at the\nCELADON DEPT. STORE!		870ceb366cf41756
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_PrizeExchangeSign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_PrizeExchangeSign	RG_CeladonCity		PrizeExchangeSign		COINS exchanged for prizes!\nPRIZE EXCHANGE		dc010ac8b6452bfb
data/maps/RG_CeladonCity/scripts.inc::RG_CeladonCity_Text_GameCornerSign	data/maps/RG_CeladonCity/scripts.inc	RG_CeladonCity_Text_GameCornerSign	RG_CeladonCity		GameCornerSign		ROCKET GAME CORNER\nThe playground for grown-ups!		af6fcd2c31a8ede5
data/maps/RG_CeladonCity_Condominiums_1F/scripts.inc::RG_CeladonCity_Condominiums_1F_Text_ManagersSuite	data/maps/RG_CeladonCity_Condominiums_1F/scripts.inc	RG_CeladonCity_Condominiums_1F_Text_ManagersSuite	RG_CeladonCity_Condominiums_1F		ManagersSuite		CELADON MANSION\nManager's Suite		e5a89223f3b01971
data/maps/RG_CeladonCity_Condominiums_2F/scripts.inc::RG_CeladonCity_Condominiums_2F_Text_GameFreakMeetingRoom	data/maps/RG_CeladonCity_Condominiums_2F/scripts.inc	RG_CeladonCity_Condominiums_2F_Text_GameFreakMeetingRoom	RG_CeladonCity_Condominiums_2F		GameFreakMeetingRoom		GAME FREAK Meeting Room		637158f654a1db3f
data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc::RG_CeladonCity_Condominiums_3F_Text_ItsTheGameProgram	data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc	RG_CeladonCity_Condominiums_3F_Text_ItsTheGameProgram	RG_CeladonCity_Condominiums_3F		ItsTheGameProgram		It's the game program! Messing with\nit could bug out the game!		6f55bf0cc7eb7be5
data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc::RG_CeladonCity_Condominiums_3F_Text_SomeonesPlayingGame	data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc	RG_CeladonCity_Condominiums_3F_Text_SomeonesPlayingGame	RG_CeladonCity_Condominiums_3F		SomeonesPlayingGame		Someone's playing a game instead of\nworking!		dbc514087915459d
data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc::RG_CeladonCity_Condominiums_3F_Text_ItsScriptBetterNotLookAtEnding	data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc	RG_CeladonCity_Condominiums_3F_Text_ItsScriptBetterNotLookAtEnding	RG_CeladonCity_Condominiums_3F		ItsScriptBetterNotLookAtEnding		It's the script!\nBetter not look at the ending!		90d9fa10b1cfb8b9
data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc::RG_CeladonCity_Condominiums_3F_Text_GameFreakDevelopmentRoom	data/maps/RG_CeladonCity_Condominiums_3F/scripts.inc	RG_CeladonCity_Condominiums_3F_Text_GameFreakDevelopmentRoom	RG_CeladonCity_Condominiums_3F		GameFreakDevelopmentRoom		GAME FREAK Development Room		7eac849469482c01
data/maps/RG_CeladonCity_Condominiums_Roof/scripts.inc::RG_CeladonCity_Condominiums_Roof_Text_IKnowEverything	data/maps/RG_CeladonCity_Condominiums_Roof/scripts.inc	RG_CeladonCity_Condominiums_Roof_Text_IKnowEverything	RG_CeladonCity_Condominiums_Roof		IKnowEverything		I KNOW EVERYTHING!		3132dfb9eeb178d2
data/maps/RG_CeladonCity_Condominiums_RoofRoom/scripts.inc::RG_CeladonCity_Condominiums_RoofRoom_Text_PamphletOnTMs	data/maps/RG_CeladonCity_Condominiums_RoofRoom/scripts.inc	RG_CeladonCity_Condominiums_RoofRoom_Text_PamphletOnTMs	RG_CeladonCity_Condominiums_RoofRoom		PamphletOnTMs		It's a pamphlet on TMs.\p… …\pThere are fifty TMs in all.\pThere are also seven HMs that\ncan be used repeatedly.\pSILPH CO.		777d3693033dcad1
data/maps/RG_PalletTown/scripts.inc::RG_PalletTown_Text_OakPokemonResearchLab	data/maps/RG_PalletTown/scripts.inc	RG_PalletTown_Text_OakPokemonResearchLab	RG_PalletTown		OakPokemonResearchLab		OAK POKéMON RESEARCH LAB		d576ffba7e196d9a
data/maps/RG_PalletTown/scripts.inc::RG_PalletTown_Text_PlayersHouse	data/maps/RG_PalletTown/scripts.inc	RG_PalletTown_Text_PlayersHouse	RG_PalletTown		PlayersHouse		{PLAYER}'s house		2d6b95db61d89532
data/maps/RG_PalletTown/scripts.inc::RG_PalletTown_Text_RivalsHouse	data/maps/RG_PalletTown/scripts.inc	RG_PalletTown_Text_RivalsHouse	RG_PalletTown		RivalsHouse		{RIVAL}'s house		270832952db8fecd
data/maps/RG_PalletTown/scripts.inc::RG_PalletTown_Text_TownSign	data/maps/RG_PalletTown/scripts.inc	RG_PalletTown_Text_TownSign	RG_PalletTown		TownSign		PALLET TOWN\nShades of your journey await!		172a4c523a21a1ea
data/maps/RG_PalletTown/scripts.inc::RG_PalletTown_Text_PressStartToOpenMenu	data/maps/RG_PalletTown/scripts.inc	RG_PalletTown_Text_PressStartToOpenMenu	RG_PalletTown		PressStartToOpenMenu		TRAINER TIPS\pPress START to open the MENU!		fc02755df0d9200f
data/maps/RG_PokemonMansion_2F/scripts.inc::RG_PokemonMansion_Text_PressSecretSwitch	data/maps/RG_PokemonMansion_2F/scripts.inc	RG_PokemonMansion_Text_PressSecretSwitch	RG_PokemonMansion_2F		PressSecretSwitch		A secret switch!\pPress it?		49e5d651bc7c5db7
data/maps/RG_PokemonMansion_2F/scripts.inc::RG_PokemonMansion_Text_WhoWouldnt	data/maps/RG_PokemonMansion_2F/scripts.inc	RG_PokemonMansion_Text_WhoWouldnt	RG_PokemonMansion_2F		WhoWouldnt		Who wouldn't?		8b87c5784f3f8d6a
data/maps/RG_PokemonMansion_2F/scripts.inc::RG_PokemonMansion_Text_NotQuiteYet	data/maps/RG_PokemonMansion_2F/scripts.inc	RG_PokemonMansion_Text_NotQuiteYet	RG_PokemonMansion_2F		NotQuiteYet		Not quite yet!		314687bad73bd86c
data/maps/RG_PokemonMansion_2F/scripts.inc::RG_PokemonMansion_1F_Text_NewMonDiscoveredInGuyanaJungle	data/maps/RG_PokemonMansion_2F/scripts.inc	RG_PokemonMansion_1F_Text_NewMonDiscoveredInGuyanaJungle	RG_PokemonMansion_2F		NewMonDiscoveredInGuyanaJungle		Diary: July 5\nGuyana, South America\pA new POKéMON was discovered deep\nin the jungle.		c4b2e47c64221713
data/maps/RG_PokemonMansion_2F/scripts.inc::RG_PokemonMansion_1F_Text_ChristenedDiscoveredMonMew	data/maps/RG_PokemonMansion_2F/scripts.inc	RG_PokemonMansion_1F_Text_ChristenedDiscoveredMonMew	RG_PokemonMansion_2F		ChristenedDiscoveredMonMew		Diary: July 10\nWe christened the newly discovered\lPOKéMON, MEW.		0f94e135b5896234
data/maps/RG_PokemonMansion_3F/scripts.inc::RG_PokemonMansion_1F_Text_MewGaveBirthToMewtwo	data/maps/RG_PokemonMansion_3F/scripts.inc	RG_PokemonMansion_1F_Text_MewGaveBirthToMewtwo	RG_PokemonMansion_3F		MewGaveBirthToMewtwo		Diary: Feb. 6\nMEW gave birth.\pWe named the newborn MEWTWO.		5371b3ce88420551
data/maps/RG_PokemonMansion_B1F/scripts.inc::RG_PokemonMansion_B1F_Text_MewtwoIsFarTooPowerful	data/maps/RG_PokemonMansion_B1F/scripts.inc	RG_PokemonMansion_B1F_Text_MewtwoIsFarTooPowerful	RG_PokemonMansion_B1F		MewtwoIsFarTooPowerful		Diary: Sept. 1\nMEWTWO is far too powerful.\pWe have failed to curb its vicious\ntendencies…		70ca1882f7e5b006
data/maps/RG_Route1/scripts.inc::RG_Route1_Text_RouteSign	data/maps/RG_Route1/scripts.inc	RG_Route1_Text_RouteSign	RG_Route1		RouteSign		ROUTE 1\nPALLET TOWN - VIRIDIAN CITY		582713aad32e22f9
data/maps/RG_Route10/scripts.inc::RG_Route10_Text_RockTunnelDetourToLavender	data/maps/RG_Route10/scripts.inc	RG_Route10_Text_RockTunnelDetourToLavender	RG_Route10		RockTunnelDetourToLavender		ROCK TUNNEL\nDetour to LAVENDER TOWN		44eec86bcc04aec3
data/maps/RG_Route10/scripts.inc::RG_Route10_Text_RockTunnel	data/maps/RG_Route10/scripts.inc	RG_Route10_Text_RockTunnel	RG_Route10		RockTunnel		ROCK TUNNEL		42739d0c88ebb5b1
data/maps/RG_Route10/scripts.inc::RG_Route10_Text_PowerPlant	data/maps/RG_Route10/scripts.inc	RG_Route10_Text_PowerPlant	RG_Route10		PowerPlant		POWER PLANT		c47f910439ab1734
data/maps/RG_Route11_EastEntrance_2F/scripts.inc::RG_Route11_EastEntrance_2F_Text_WhatABreathtakingView	data/maps/RG_Route11_EastEntrance_2F/scripts.inc	RG_Route11_EastEntrance_2F_Text_WhatABreathtakingView	RG_Route11_EastEntrance_2F		WhatABreathtakingView		Let's see what the binoculars have\nto show…\pWhat a breathtaking view!		16ba59deb0a816a4
data/maps/RG_Route11_EastEntrance_2F/scripts.inc::RG_Route11_EastEntrance_2F_Text_RockTunnelGoodRouteToLavender	data/maps/RG_Route11_EastEntrance_2F/scripts.inc	RG_Route11_EastEntrance_2F_Text_RockTunnelGoodRouteToLavender	RG_Route11_EastEntrance_2F		RockTunnelGoodRouteToLavender		Let's see what the binoculars have\nto show…\pTo get to LAVENDER TOWN from\nCERULEAN CITY…\pROCK TUNNEL appears to be a good\nroute to take.		c7ad7dbadb8bee26
data/maps/RG_Route12/scripts.inc::RG_Route12_Text_RouteSign	data/maps/RG_Route12/scripts.inc	RG_Route12_Text_RouteSign	RG_Route12		RouteSign		ROUTE 12 \nNorth to LAVENDER		24f6c0978228a744
data/maps/RG_Route12/scripts.inc::RG_Route12_Text_SportfishingArea	data/maps/RG_Route12/scripts.inc	RG_Route12_Text_SportfishingArea	RG_Route12		SportfishingArea		SPORTFISHING AREA		7cde524d2c3accb8
data/maps/RG_Route12_NorthEntrance_2F/scripts.inc::RG_Route12_NorthEntrance_2F_Text_TheresManFishing	data/maps/RG_Route12_NorthEntrance_2F/scripts.inc	RG_Route12_NorthEntrance_2F_Text_TheresManFishing	RG_Route12_NorthEntrance_2F		TheresManFishing		Let's see what the binoculars have\nto show…\pThere's a man fishing!		9ff3b6450b1810d6
data/maps/RG_Route12_NorthEntrance_2F/scripts.inc::RG_Route12_NorthEntrance_2F_Text_ItsPokemonTower	data/maps/RG_Route12_NorthEntrance_2F/scripts.inc	RG_Route12_NorthEntrance_2F_Text_ItsPokemonTower	RG_Route12_NorthEntrance_2F		ItsPokemonTower		Let's see what the binoculars have\nto show…\pIt's POKéMON TOWER!		57f555ad1fc01a38
data/maps/RG_Route13/scripts.inc::RG_Route13_Text_LookToLeftOfThatPost	data/maps/RG_Route13/scripts.inc	RG_Route13_Text_LookToLeftOfThatPost	RG_Route13		LookToLeftOfThatPost		TRAINER TIPS\pLook, look!\nLook to the left of that post!		09ce6de812bd59e9
data/maps/RG_Route13/scripts.inc::RG_Route13_Text_SelectToSwitchItems	data/maps/RG_Route13/scripts.inc	RG_Route13_Text_SelectToSwitchItems	RG_Route13		SelectToSwitchItems		TRAINER TIPS\pUse SELECT to switch items in the\nITEMS window.		ce669b39afaa939c
data/maps/RG_Route13/scripts.inc::RG_Route13_Text_RouteSign	data/maps/RG_Route13/scripts.inc	RG_Route13_Text_RouteSign	RG_Route13		RouteSign		ROUTE 13\nNorth to SILENCE BRIDGE		85c76bf88149e052
data/maps/RG_Route14/scripts.inc::RG_Route14_Text_RouteSign	data/maps/RG_Route14/scripts.inc	RG_Route14_Text_RouteSign	RG_Route14		RouteSign		ROUTE 14\nWest to FUCHSIA CITY		0b2f8d3854b62ba4
data/maps/RG_Route15/scripts.inc::RG_Route15_Text_RouteSign	data/maps/RG_Route15/scripts.inc	RG_Route15_Text_RouteSign	RG_Route15		RouteSign		ROUTE 15\nWest to FUCHSIA CITY		5eea4a3bca44821a
data/maps/RG_Route15_WestEntrance_2F/scripts.inc::RG_Route15_WestEntrance_2F_Text_LargeShiningBird	data/maps/RG_Route15_WestEntrance_2F/scripts.inc	RG_Route15_WestEntrance_2F_Text_LargeShiningBird	RG_Route15_WestEntrance_2F		LargeShiningBird		Let's see what the binoculars have\nto show…\pA large, shining bird is flying\ntoward the sea.		77b83f8137f62bee
data/maps/RG_Route15_WestEntrance_2F/scripts.inc::RG_Route15_WestEntrance_2F_Text_SmallIslandOnHorizon	data/maps/RG_Route15_WestEntrance_2F/scripts.inc	RG_Route15_WestEntrance_2F_Text_SmallIslandOnHorizon	RG_Route15_WestEntrance_2F		SmallIslandOnHorizon		Let's see what the binoculars have\nto show…\pIt looks like a small island on\nthe horizon!		87b6224f542b6961
data/maps/RG_Route16/scripts.inc::RG_Route16_Text_CyclingRoadSign	data/maps/RG_Route16/scripts.inc	RG_Route16_Text_CyclingRoadSign	RG_Route16		CyclingRoadSign		Enjoy the slope!\nCYCLING ROAD		85cb0cfa0b5761c6
data/maps/RG_Route16/scripts.inc::RG_Route16_Text_RouteSign	data/maps/RG_Route16/scripts.inc	RG_Route16_Text_RouteSign	RG_Route16		RouteSign		ROUTE 16\nCELADON CITY - FUCHSIA CITY		efd3418d132a929b
data/maps/RG_Route16_NorthEntrance_2F/scripts.inc::RG_Route16_NorthEntrance_2F_Text_ItsCeladonDeptStore	data/maps/RG_Route16_NorthEntrance_2F/scripts.inc	RG_Route16_NorthEntrance_2F_Text_ItsCeladonDeptStore	RG_Route16_NorthEntrance_2F		ItsCeladonDeptStore		Let's see what the binoculars have\nto show…\pIt's the CELADON DEPT. STORE!		a76064a0a0c370f7
data/maps/RG_Route16_NorthEntrance_2F/scripts.inc::RG_Route16_NorthEntrance_2F_Text_LongPathOverWater	data/maps/RG_Route16_NorthEntrance_2F/scripts.inc	RG_Route16_NorthEntrance_2F_Text_LongPathOverWater	RG_Route16_NorthEntrance_2F		LongPathOverWater		Let's see what the binoculars have\nto show…\pThere's a long path over water far\naway.		6bfb006490898850
data/maps/RG_Route17/scripts.inc::RG_Route17_Text_WatchOutForDiscardedItems	data/maps/RG_Route17/scripts.inc	RG_Route17_Text_WatchOutForDiscardedItems	RG_Route17		WatchOutForDiscardedItems		It's a notice.\pWatch out for discarded items.		a60cbf6a28b03697
data/maps/RG_Route17/scripts.inc::RG_Route17_Text_SameSpeciesGrowDifferentRates	data/maps/RG_Route17/scripts.inc	RG_Route17_Text_SameSpeciesGrowDifferentRates	RG_Route17		SameSpeciesGrowDifferentRates		TRAINER TIPS\pAll POKéMON are unique.\pEven POKéMON of the same species\nand level grow at different rates.		69bdce049d968289
data/maps/RG_Route17/scripts.inc::RG_Route17_Text_PressBToStayInPlace	data/maps/RG_Route17/scripts.inc	RG_Route17_Text_PressBToStayInPlace	RG_Route17		PressBToStayInPlace		TRAINER TIPS\pPress the B Button to stay in place\nwhile on a slope.		704c0f15b6073cfc
